index,slide_id,project
409,TCGA-EL-A3ZG-01Z-00-DX1,TCGA-THCA
410,TCGA-EM-A1CU-01Z-00-DX1,TCGA-THCA
411,TCGA-KS-A4IB-01Z-00-DX1,TCGA-THCA
412,TCGA-KS-A41L-01Z-00-DX1,TCGA-THCA
413,TCGA-DJ-A13X-01Z-00-DX1,TCGA-THCA
414,TCGA-ET-A25M-01Z-00-DX1,TCGA-THCA
415,TCGA-DJ-A3UP-01Z-00-DX1,TCGA-THCA
416,TCGA-DJ-A3US-01Z-00-DX1,TCGA-THCA
417,TCGA-E3-A3E3-01Z-00-DX1,TCGA-THCA
418,TCGA-DJ-A3UR-01Z-00-DX1,TCGA-THCA
419,TCGA-IM-A4EB-01Z-00-DX1,TCGA-THCA
420,TCGA-DJ-A2PY-01Z-00-DX1,TCGA-THCA
421,TCGA-BJ-A45H-01Z-00-DX1,TCGA-THCA
422,TCGA-DJ-A2PX-01Z-00-DX1,TCGA-THCA
423,TCGA-EM-A4FF-01Z-00-DX1,TCGA-THCA
424,TCGA-EL-A3T2-01Z-00-DX1,TCGA-THCA
425,TCGA-DJ-A4V4-01Z-00-DX1,TCGA-THCA
426,TCGA-EM-A3O6-01Z-00-DX1,TCGA-THCA
427,TCGA-BJ-A45C-01Z-00-DX1,TCGA-THCA
428,TCGA-BJ-A18Z-01Z-00-DX1,TCGA-THCA
429,TCGA-BJ-A190-01Z-00-DX1,TCGA-THCA
430,TCGA-DJ-A2Q9-01Z-00-DX1,TCGA-THCA
431,TCGA-IM-A3EB-01Z-00-DX1,TCGA-THCA
432,TCGA-ET-A2N1-01Z-00-DX1,TCGA-THCA
433,TCGA-EL-A3CW-01Z-00-DX1,TCGA-THCA
434,TCGA-ET-A3BW-01Z-00-DX1,TCGA-THCA
435,TCGA-EL-A3ZQ-01Z-00-DX1,TCGA-THCA
436,TCGA-BJ-A0ZA-01Z-00-DX1,TCGA-THCA
437,TCGA-J8-A3YD-01Z-00-DX1,TCGA-THCA
438,TCGA-DJ-A2QB-01Z-00-DX1,TCGA-THCA
439,TCGA-BJ-A45K-01Z-00-DX1,TCGA-THCA
440,TCGA-DJ-A1QQ-01Z-00-DX1,TCGA-THCA
441,TCGA-EM-A1YA-01Z-00-DX1,TCGA-THCA
442,TCGA-EL-A3TA-01Z-00-DX1,TCGA-THCA
443,TCGA-EM-A22I-01Z-00-DX1,TCGA-THCA
444,TCGA-DE-A4MB-01Z-00-DX1,TCGA-THCA
445,TCGA-DE-A7U5-01Z-00-DX1,TCGA-THCA
446,TCGA-DJ-A2Q3-01Z-00-DX1,TCGA-THCA
447,TCGA-ET-A3DO-01Z-00-DX1,TCGA-THCA
448,TCGA-ET-A3BV-01Z-00-DX1,TCGA-THCA
449,TCGA-EM-A2CR-01Z-00-DX1,TCGA-THCA
450,TCGA-ET-A40P-01Z-00-DX1,TCGA-THCA
451,TCGA-FE-A235-01Z-00-DX1,TCGA-THCA
452,TCGA-EL-A4KH-01Z-00-DX1,TCGA-THCA
453,TCGA-ET-A3BU-01Z-00-DX1,TCGA-THCA
454,TCGA-EL-A4KD-01Z-00-DX1,TCGA-THCA
455,TCGA-ET-A3BQ-01Z-00-DX1,TCGA-THCA
456,TCGA-EM-A1YD-01Z-00-DX1,TCGA-THCA
457,TCGA-DE-A0XZ-01Z-00-DX1,TCGA-THCA
458,TCGA-EL-A4K0-01Z-00-DX1,TCGA-THCA
459,TCGA-DJ-A4V5-01Z-00-DX1,TCGA-THCA
460,TCGA-L6-A4EU-01Z-00-DX1,TCGA-THCA
461,TCGA-BJ-A0ZH-01Z-00-DX1,TCGA-THCA
462,TCGA-BJ-A191-01Z-00-DX1,TCGA-THCA
463,TCGA-EM-A4FV-01Z-00-DX1,TCGA-THCA
464,TCGA-E8-A434-01Z-00-DX1,TCGA-THCA
465,TCGA-EM-A3O3-01Z-00-DX1,TCGA-THCA
466,TCGA-E3-A3DZ-01Z-00-DX1,TCGA-THCA
467,TCGA-BJ-A28R-01Z-00-DX1,TCGA-THCA
468,TCGA-CE-A13K-01Z-00-DX1,TCGA-THCA
469,TCGA-DJ-A2Q0-01Z-00-DX1,TCGA-THCA
470,TCGA-DJ-A3VE-01Z-00-DX1,TCGA-THCA
471,TCGA-ET-A3BN-01Z-00-DX1,TCGA-THCA
472,TCGA-FE-A3PB-01Z-00-DX1,TCGA-THCA
473,TCGA-FE-A22Z-01Z-00-DX1,TCGA-THCA
474,TCGA-ET-A3DS-01Z-00-DX1,TCGA-THCA
475,TCGA-EM-A2OX-01Z-00-DX1,TCGA-THCA
476,TCGA-DJ-A3UZ-01Z-00-DX1,TCGA-THCA
477,TCGA-DJ-A3UO-01Z-00-DX1,TCGA-THCA
478,TCGA-DJ-A3UX-01Z-00-DX1,TCGA-THCA
479,TCGA-EM-A3AO-01Z-00-DX1,TCGA-THCA
480,TCGA-BJ-A4O8-01Z-00-DX1,TCGA-THCA
481,TCGA-BJ-A2N8-01Z-00-DX1,TCGA-THCA
482,TCGA-KS-A41J-01Z-00-DX1,TCGA-THCA
483,TCGA-BJ-A28W-01Z-00-DX1,TCGA-THCA
484,TCGA-DJ-A1QG-01Z-00-DX1,TCGA-THCA
485,TCGA-EL-A4K7-01Z-00-DX1,TCGA-THCA
486,TCGA-EL-A3CN-01Z-00-DX2,TCGA-THCA
487,TCGA-EL-A3CO-01Z-00-DX1,TCGA-THCA
488,TCGA-BJ-A0ZG-01Z-00-DX1,TCGA-THCA
489,TCGA-EL-A3CR-01Z-00-DX1,TCGA-THCA
490,TCGA-EM-A2CK-01Z-00-DX1,TCGA-THCA
491,TCGA-CE-A481-01Z-00-DX1,TCGA-THCA
492,TCGA-BJ-A0Z2-01Z-00-DX1,TCGA-THCA
493,TCGA-H2-A3RH-01Z-00-DX1,TCGA-THCA
494,TCGA-BJ-A28T-01Z-00-DX1,TCGA-THCA
495,TCGA-EL-A4K6-01Z-00-DX1,TCGA-THCA
496,TCGA-EL-A3GO-01Z-00-DX1,TCGA-THCA
497,TCGA-DJ-A13S-01Z-00-DX1,TCGA-THCA
498,TCGA-EM-A4FO-01Z-00-DX1,TCGA-THCA
499,TCGA-EL-A3CV-01Z-00-DX1,TCGA-THCA
500,TCGA-BJ-A2N9-01Z-00-DX1,TCGA-THCA
501,TCGA-BJ-A28V-01Z-00-DX1,TCGA-THCA
502,TCGA-ET-A3BS-01Z-00-DX1,TCGA-THCA
503,TCGA-ET-A39M-01Z-00-DX1,TCGA-THCA
504,TCGA-ET-A4KN-01Z-00-DX1,TCGA-THCA
505,TCGA-J8-A3YH-01Z-00-DX1,TCGA-THCA
506,TCGA-EM-A2OZ-01Z-00-DX1,TCGA-THCA
507,TCGA-EM-A22K-01Z-00-DX1,TCGA-THCA
508,TCGA-E3-A3DY-01Z-00-DX1,TCGA-THCA
509,TCGA-E8-A44K-01Z-00-DX1,TCGA-THCA
510,TCGA-EM-A2CM-01Z-00-DX1,TCGA-THCA
511,TCGA-BJ-A3PU-01Z-00-DX1,TCGA-THCA
512,TCGA-EM-A3AJ-01Z-00-DX1,TCGA-THCA
513,TCGA-H2-A421-01Z-00-DX1,TCGA-THCA
514,TCGA-ET-A39J-01Z-00-DX1,TCGA-THCA
515,TCGA-EM-A2CN-01Z-00-DX1,TCGA-THCA
516,TCGA-EL-A4KG-01Z-00-DX1,TCGA-THCA
517,TCGA-EL-A3N3-01Z-00-DX1,TCGA-THCA
518,TCGA-DX-AB2Q-01Z-00-DX5,TCGA-SARC
519,TCGA-SI-AA8C-01Z-00-DX3,TCGA-SARC
520,TCGA-X6-A7WC-01Z-00-DX4,TCGA-SARC
521,TCGA-PC-A5DK-01Z-00-DX1,TCGA-SARC
522,TCGA-DX-A8BS-01Z-00-DX5,TCGA-SARC
523,TCGA-DX-AB2L-01Z-00-DXE,TCGA-SARC
524,TCGA-DX-A8BU-01Z-00-DX4,TCGA-SARC
525,TCGA-DX-A3LT-01Z-00-DX1,TCGA-SARC
526,TCGA-MB-A5Y8-01Z-00-DX1,TCGA-SARC
527,TCGA-DX-A3U5-01Z-00-DX1,TCGA-SARC
528,TCGA-SI-AA8B-01Z-00-DX5,TCGA-SARC
529,TCGA-DX-A7ER-01Z-00-DX1,TCGA-SARC
530,TCGA-Z4-A9VC-01Z-00-DX1,TCGA-SARC
531,TCGA-DX-A3LY-01Z-00-DX1,TCGA-SARC
532,TCGA-DX-A8BT-01Z-00-DX1,TCGA-SARC
533,TCGA-HB-A3L4-01Z-00-DX1,TCGA-SARC
534,TCGA-DX-AB2L-01Z-00-DXD,TCGA-SARC
535,TCGA-DX-AB2W-01Z-00-DX5,TCGA-SARC
536,TCGA-JV-A75J-01Z-00-DX1,TCGA-SARC
537,TCGA-DX-A8BM-01Z-00-DX4,TCGA-SARC
538,TCGA-LI-A67I-01Z-00-DX9,TCGA-SARC
539,TCGA-QC-A7B5-01Z-00-DX1,TCGA-SARC
540,TCGA-X6-A7WA-01Z-00-DX5,TCGA-SARC
541,TCGA-DX-AB2F-01Z-00-DX3,TCGA-SARC
542,TCGA-DX-A8BR-01Z-00-DX5,TCGA-SARC
543,TCGA-DX-A6Z2-01Z-00-DX2,TCGA-SARC
544,TCGA-QQ-A8VG-01Z-00-DX1,TCGA-SARC
545,TCGA-DX-A6YV-01Z-00-DX5,TCGA-SARC
546,TCGA-DX-A23V-01Z-00-DX1,TCGA-SARC
547,TCGA-DX-A7EM-01Z-00-DX1,TCGA-SARC
548,TCGA-DX-A8BM-01Z-00-DX2,TCGA-SARC
549,TCGA-MB-A5Y9-01Z-00-DX1,TCGA-SARC
550,TCGA-DX-A7EI-01Z-00-DX3,TCGA-SARC
551,TCGA-QQ-A5V9-01Z-00-DX1,TCGA-SARC
552,TCGA-DX-A8BX-01Z-00-DX4,TCGA-SARC
553,TCGA-IF-A4AK-01Z-00-DX2,TCGA-SARC
554,TCGA-DX-A6Z2-01Z-00-DX3,TCGA-SARC
555,TCGA-X9-A973-01Z-00-DX4,TCGA-SARC
556,TCGA-DX-AB2Z-01Z-00-DX1,TCGA-SARC
557,TCGA-WK-A8XT-01Z-00-DX5,TCGA-SARC
558,TCGA-WK-A8XT-01Z-00-DX5,TCGA-SARC
559,TCGA-WK-A8XT-01Z-00-DX5,TCGA-SARC
560,TCGA-WK-A8XT-01Z-00-DX5,TCGA-SARC
561,TCGA-DX-A3UD-01Z-00-DX1,TCGA-SARC
562,TCGA-DX-A6Z0-01Z-00-DX2,TCGA-SARC
563,TCGA-MB-A8JK-01Z-00-DX1,TCGA-SARC
564,TCGA-DX-A7EF-01Z-00-DX5,TCGA-SARC
565,TCGA-DX-A8BN-01Z-00-DX5,TCGA-SARC
566,TCGA-X9-A973-01Z-00-DX5,TCGA-SARC
567,TCGA-VT-A80J-01Z-00-DX2,TCGA-SARC
568,TCGA-WK-A8XS-01Z-00-DX1,TCGA-SARC
569,TCGA-DX-A6BB-01Z-00-DX1,TCGA-SARC
570,TCGA-DX-AB2H-01Z-00-DX3,TCGA-SARC
571,TCGA-QQ-A8VG-01Z-00-DX2,TCGA-SARC
572,TCGA-DX-A6BF-01Z-00-DX2,TCGA-SARC
573,TCGA-IW-A3M6-01Z-00-DX1,TCGA-SARC
574,TCGA-3B-A9HQ-01Z-00-DX1,TCGA-SARC
575,TCGA-X6-A8C6-01Z-00-DX1,TCGA-SARC
576,TCGA-WK-A8Y0-01Z-00-DX5,TCGA-SARC
577,TCGA-WP-A9GB-01Z-00-DX1,TCGA-SARC
578,TCGA-DX-AB2V-01Z-00-DX5,TCGA-SARC
579,TCGA-WK-A8Y0-01Z-00-DX4,TCGA-SARC
580,TCGA-WK-A8XZ-01Z-00-DX4,TCGA-SARC
581,TCGA-DX-A6BE-01Z-00-DX2,TCGA-SARC
582,TCGA-MB-A5YA-01Z-00-DX1,TCGA-SARC
583,TCGA-WK-A8XY-01Z-00-DX5,TCGA-SARC
584,TCGA-DX-AB2L-01Z-00-DXA,TCGA-SARC
585,TCGA-FX-A8OO-01Z-00-DX1,TCGA-SARC
586,TCGA-DX-A8BT-01Z-00-DX5,TCGA-SARC
587,TCGA-DX-AB2X-01Z-00-DX3,TCGA-SARC
588,TCGA-DX-AB30-01Z-00-DX2,TCGA-SARC
589,TCGA-3B-A9HP-01Z-00-DX1,TCGA-SARC
590,TCGA-X6-A7W8-01Z-00-DX5,TCGA-SARC
591,TCGA-DX-AATS-01Z-00-DX3,TCGA-SARC
592,TCGA-DX-A3U6-01Z-00-DX1,TCGA-SARC
593,TCGA-DX-A6Z0-01Z-00-DX5,TCGA-SARC
594,TCGA-DX-A6Z0-01Z-00-DX3,TCGA-SARC
595,TCGA-DX-A8BV-01Z-00-DX3,TCGA-SARC
596,TCGA-WK-A8XT-01Z-00-DX3,TCGA-SARC
597,TCGA-WK-A8XT-01Z-00-DX3,TCGA-SARC
598,TCGA-WK-A8XT-01Z-00-DX3,TCGA-SARC
599,TCGA-WK-A8XT-01Z-00-DX3,TCGA-SARC
600,TCGA-IE-A4EJ-01Z-00-DX1,TCGA-SARC
601,TCGA-DX-AB35-01Z-00-DX2,TCGA-SARC
602,TCGA-DX-AB2L-01Z-00-DX8,TCGA-SARC
603,TCGA-3B-A9HT-01Z-00-DX1,TCGA-SARC
604,TCGA-X6-A7W8-01Z-00-DX1,TCGA-SARC
605,TCGA-SI-AA8C-01Z-00-DX2,TCGA-SARC
606,TCGA-DX-A8BJ-01Z-00-DX2,TCGA-SARC
607,TCGA-DX-A6YS-01Z-00-DX5,TCGA-SARC
608,TCGA-DX-AB2V-01Z-00-DX2,TCGA-SARC
609,TCGA-3B-A9I3-01Z-00-DX1,TCGA-SARC
610,TCGA-DX-AB32-01Z-00-DX4,TCGA-SARC
611,TCGA-LI-A67I-01Z-00-DX2,TCGA-SARC
612,TCGA-VT-A80G-01Z-00-DX1,TCGA-SARC
613,TCGA-DX-A8BN-01Z-00-DX3,TCGA-SARC
614,TCGA-DX-A7EF-01Z-00-DX4,TCGA-SARC
615,TCGA-DX-A8BL-01Z-00-DX5,TCGA-SARC
616,TCGA-WK-A8XX-01Z-00-DX2,TCGA-SARC
617,TCGA-X9-A971-01Z-00-DX5,TCGA-SARC
618,TCGA-DX-A8BP-01Z-00-DX1,TCGA-SARC
619,TCGA-HB-A2OT-01Z-00-DX1,TCGA-SARC
620,TCGA-DX-A8BT-01Z-00-DX3,TCGA-SARC
621,TCGA-WK-A8XX-01Z-00-DX5,TCGA-SARC
622,TCGA-DX-AB2W-01Z-00-DX4,TCGA-SARC
623,TCGA-X9-A973-01Z-00-DX1,TCGA-SARC
624,TCGA-X6-A7W8-01Z-00-DX4,TCGA-SARC
625,TCGA-DX-A6YQ-01Z-00-DX3,TCGA-SARC
626,TCGA-DX-A6BK-01Z-00-DX1,TCGA-SARC
627,TCGA-DX-A6YX-01Z-00-DX4,TCGA-SARC
628,TCGA-SI-A71O-01Z-00-DX5,TCGA-SARC
629,TCGA-X6-A8C2-01Z-00-DX3,TCGA-SARC
630,TCGA-WK-A8XZ-01Z-00-DX2,TCGA-SARC
631,TCGA-IS-A3KA-01Z-00-DX1,TCGA-SARC
632,TCGA-DX-A23R-01Z-00-DX1,TCGA-SARC
633,TCGA-DX-A3U9-01Z-00-DX1,TCGA-SARC
634,TCGA-3B-A9HI-01Z-00-DX1,TCGA-SARC
635,TCGA-DX-AB2L-01Z-00-DXG,TCGA-SARC
636,TCGA-DX-A6B9-01Z-00-DX2,TCGA-SARC
637,TCGA-3B-A9HZ-01Z-00-DX1,TCGA-SARC
638,TCGA-WK-A8XS-01Z-00-DX4,TCGA-SARC
639,TCGA-DX-AB2T-01Z-00-DX5,TCGA-SARC
640,TCGA-DX-A8BH-01Z-00-DX1,TCGA-SARC
641,TCGA-DX-A6YV-01Z-00-DX2,TCGA-SARC
642,TCGA-N1-A6IA-01Z-00-DX1,TCGA-SARC
643,TCGA-DX-A8BH-01Z-00-DX2,TCGA-SARC
644,TCGA-DX-A8BU-01Z-00-DX2,TCGA-SARC
645,TCGA-DX-AB2V-01Z-00-DX4,TCGA-SARC
646,TCGA-DX-AB2L-01Z-00-DXT,TCGA-SARC
647,TCGA-HB-A5W3-01Z-00-DX1,TCGA-SARC
648,TCGA-DX-A8BK-01Z-00-DX4,TCGA-SARC
649,TCGA-DX-A7EQ-01Z-00-DX1,TCGA-SARC
650,TCGA-DX-AB2O-01Z-00-DX3,TCGA-SARC
651,TCGA-DX-A1KU-01Z-00-DX1,TCGA-SARC
652,TCGA-X6-A8C4-01Z-00-DX5,TCGA-SARC
653,TCGA-DX-AB2O-01Z-00-DX1,TCGA-SARC
654,TCGA-X6-A7W8-01Z-00-DX2,TCGA-SARC
655,TCGA-DX-AB2W-01Z-00-DX2,TCGA-SARC
656,TCGA-IS-A3K8-01Z-00-DX1,TCGA-SARC
657,TCGA-DX-A8BV-01Z-00-DX2,TCGA-SARC
658,TCGA-DX-AB2Q-01Z-00-DX1,TCGA-SARC
659,TCGA-IS-A3K7-01Z-00-DX1,TCGA-SARC
660,TCGA-DX-A7EU-01Z-00-DX4,TCGA-SARC
661,TCGA-DX-A6YZ-01Z-00-DX1,TCGA-SARC
662,TCGA-DX-A23Y-01Z-00-DX1,TCGA-SARC
663,TCGA-DX-A6Z0-01Z-00-DX1,TCGA-SARC
664,TCGA-X6-A7WA-01Z-00-DX2,TCGA-SARC
665,TCGA-DX-AB2L-01Z-00-DXJ,TCGA-SARC
666,TCGA-DX-AB2L-01Z-00-DXH,TCGA-SARC
667,TCGA-WK-A8XO-01Z-00-DX1,TCGA-SARC
668,TCGA-DX-A8BR-01Z-00-DX1,TCGA-SARC
669,TCGA-QC-A6FX-01Z-00-DX1,TCGA-SARC
670,TCGA-WK-A8XQ-01Z-00-DX3,TCGA-SARC
671,TCGA-X6-A8C6-01Z-00-DX5,TCGA-SARC
672,TCGA-WK-A8XO-01Z-00-DX2,TCGA-SARC
673,TCGA-3B-A9HX-01Z-00-DX1,TCGA-SARC
674,TCGA-WK-A8XS-01Z-00-DX3,TCGA-SARC
675,TCGA-DX-AB32-01Z-00-DX5,TCGA-SARC
676,TCGA-DX-A8BG-01Z-00-DX3,TCGA-SARC
677,TCGA-DX-A48R-01Z-00-DX1,TCGA-SARC
678,TCGA-DX-A6BA-01Z-00-DX1,TCGA-SARC
679,TCGA-DX-AB2Q-01Z-00-DX2,TCGA-SARC
680,TCGA-DX-A6YU-01Z-00-DX1,TCGA-SARC
681,TCGA-X6-A8C4-01Z-00-DX4,TCGA-SARC
682,TCGA-DX-A7EF-01Z-00-DX1,TCGA-SARC
683,TCGA-MO-A47R-01Z-00-DX1,TCGA-SARC
684,TCGA-Z4-AAPF-01Z-00-DX1,TCGA-SARC
685,TCGA-DX-A6YX-01Z-00-DX2,TCGA-SARC
686,TCGA-DX-AB2O-01Z-00-DX4,TCGA-SARC
687,TCGA-DX-A8BX-01Z-00-DX1,TCGA-SARC
688,TCGA-K1-A3PO-01Z-00-DX1,TCGA-SARC
689,TCGA-DX-AB2V-01Z-00-DX3,TCGA-SARC
690,TCGA-RN-AAAQ-01Z-00-DX1,TCGA-SARC
691,TCGA-IF-A4AJ-01Z-00-DX2,TCGA-SARC
692,TCGA-SI-AA8B-01Z-00-DX1,TCGA-SARC
693,TCGA-DX-AB2G-01Z-00-DX1,TCGA-SARC
694,TCGA-VT-A80J-01Z-00-DX1,TCGA-SARC
695,TCGA-WK-A8XT-01Z-00-DX4,TCGA-SARC
696,TCGA-WK-A8XT-01Z-00-DX4,TCGA-SARC
697,TCGA-WK-A8XT-01Z-00-DX4,TCGA-SARC
698,TCGA-WK-A8XT-01Z-00-DX4,TCGA-SARC
699,TCGA-DX-AATS-01Z-00-DX4,TCGA-SARC
700,TCGA-DX-A8BN-01Z-00-DX2,TCGA-SARC
701,TCGA-DX-A8BJ-01Z-00-DX5,TCGA-SARC
702,TCGA-MO-A47P-01Z-00-DX1,TCGA-SARC
703,TCGA-DX-A3UB-01Z-00-DX1,TCGA-SARC
704,TCGA-DX-AB30-01Z-00-DX3,TCGA-SARC
705,TCGA-QQ-A8VD-01Z-00-DX1,TCGA-SARC
706,TCGA-X6-A7WB-01Z-00-DX1,TCGA-SARC
707,TCGA-DX-A7EL-01Z-00-DX1,TCGA-SARC
708,TCGA-DX-A7EU-01Z-00-DX3,TCGA-SARC
709,TCGA-DX-A2J1-01Z-00-DX1,TCGA-SARC
710,TCGA-DX-AB2J-01Z-00-DX5,TCGA-SARC
711,TCGA-DX-A6YZ-01Z-00-DX5,TCGA-SARC
712,TCGA-IS-A3K6-01Z-00-DX1,TCGA-SARC
713,TCGA-SI-AA8B-01Z-00-DX4,TCGA-SARC
714,TCGA-DX-A8BS-01Z-00-DX2,TCGA-SARC
715,TCGA-DX-A6YZ-01Z-00-DX4,TCGA-SARC
716,TCGA-DX-AB35-01Z-00-DX3,TCGA-SARC
717,TCGA-DX-AB2H-01Z-00-DX1,TCGA-SARC
718,TCGA-DX-AB2F-01Z-00-DX1,TCGA-SARC
719,TCGA-X6-A8C2-01Z-00-DX4,TCGA-SARC
720,TCGA-X6-A7WC-01Z-00-DX1,TCGA-SARC
721,TCGA-DX-A7EF-01Z-00-DX3,TCGA-SARC
722,TCGA-DX-A6YX-01Z-00-DX5,TCGA-SARC
723,TCGA-KF-A41W-01Z-00-DX1,TCGA-SARC
724,TCGA-DX-A6YV-01Z-00-DX1,TCGA-SARC
725,TCGA-DX-AB2X-01Z-00-DX1,TCGA-SARC
726,TCGA-SI-A71P-01Z-00-DX2,TCGA-SARC
727,TCGA-K1-A42W-01Z-00-DX1,TCGA-SARC
728,TCGA-DX-A240-01Z-00-DX1,TCGA-SARC
729,TCGA-DX-A6B7-01Z-00-DX2,TCGA-SARC
730,TCGA-SI-AA8C-01Z-00-DX5,TCGA-SARC
731,TCGA-DX-AB2L-01Z-00-DXC,TCGA-SARC
732,TCGA-HS-A5N7-01Z-00-DX1,TCGA-SARC
733,TCGA-DX-A8BJ-01Z-00-DX3,TCGA-SARC
734,TCGA-DX-A1KZ-01Z-00-DX1,TCGA-SARC
735,TCGA-3B-A9I0-01Z-00-DX1,TCGA-SARC
736,TCGA-DX-A6YR-01Z-00-DX2,TCGA-SARC
737,TCGA-WK-A8XZ-01Z-00-DX1,TCGA-SARC
738,TCGA-DX-A8BH-01Z-00-DX4,TCGA-SARC
739,TCGA-DX-A7EI-01Z-00-DX2,TCGA-SARC
740,TCGA-QQ-A5VA-01Z-00-DX1,TCGA-SARC
741,TCGA-DX-A6Z0-01Z-00-DX4,TCGA-SARC
742,TCGA-DX-AB2Q-01Z-00-DX3,TCGA-SARC
743,TCGA-SI-A71P-01Z-00-DX5,TCGA-SARC
744,TCGA-DX-AB2L-01Z-00-DXB,TCGA-SARC
745,TCGA-WK-A8Y0-01Z-00-DX1,TCGA-SARC
746,TCGA-X6-A7WB-01Z-00-DX5,TCGA-SARC
747,TCGA-DX-AB2V-01Z-00-DX1,TCGA-SARC
748,TCGA-DX-A6YQ-01Z-00-DX5,TCGA-SARC
749,TCGA-DX-A3U7-01Z-00-DX1,TCGA-SARC
750,TCGA-DX-A6YU-01Z-00-DX4,TCGA-SARC
751,TCGA-IE-A4EK-01Z-00-DX1,TCGA-SARC
752,TCGA-DX-A8BK-01Z-00-DX3,TCGA-SARC
753,TCGA-DX-AB2P-01Z-00-DX4,TCGA-SARC
754,TCGA-DX-AB2Z-01Z-00-DX2,TCGA-SARC
755,TCGA-DX-A1L1-01Z-00-DX1,TCGA-SARC
756,TCGA-X6-A7WA-01Z-00-DX3,TCGA-SARC
757,TCGA-DX-A1L2-01Z-00-DX1,TCGA-SARC
758,TCGA-DX-AB2H-01Z-00-DX4,TCGA-SARC
759,TCGA-LI-A67I-01Z-00-DX1,TCGA-SARC
760,TCGA-DX-A2IZ-01Z-00-DX1,TCGA-SARC
761,TCGA-DX-A7ET-01Z-00-DX1,TCGA-SARC
762,TCGA-SI-A71P-01Z-00-DX4,TCGA-SARC
763,TCGA-LI-A67I-01Z-00-DX8,TCGA-SARC
764,TCGA-PC-A5DP-01Z-00-DX1,TCGA-SARC
765,TCGA-DX-A8BJ-01Z-00-DX4,TCGA-SARC
766,TCGA-WK-A8XQ-01Z-00-DX1,TCGA-SARC
767,TCGA-IF-A4AJ-01Z-00-DX1,TCGA-SARC
768,TCGA-DX-AB2J-01Z-00-DX1,TCGA-SARC
769,TCGA-DX-A48N-01Z-00-DX1,TCGA-SARC
770,TCGA-DX-AB3C-01Z-00-DX2,TCGA-SARC
771,TCGA-DX-AB3A-01Z-00-DX2,TCGA-SARC
772,TCGA-DX-AB2L-01Z-00-DXU,TCGA-SARC
773,TCGA-DX-A3UF-01Z-00-DX1,TCGA-SARC
774,TCGA-DX-AB2L-01Z-00-DXQ,TCGA-SARC
775,TCGA-DX-AB30-01Z-00-DX5,TCGA-SARC
776,TCGA-HB-A43Z-01Z-00-DX1,TCGA-SARC
777,TCGA-DX-A6YS-01Z-00-DX2,TCGA-SARC
778,TCGA-SI-A71O-01Z-00-DX2,TCGA-SARC
779,TCGA-DX-A6YT-01Z-00-DX1,TCGA-SARC
780,TCGA-DX-A8BX-01Z-00-DX3,TCGA-SARC
781,TCGA-DX-A7ET-01Z-00-DX4,TCGA-SARC
782,TCGA-DX-A7EI-01Z-00-DX1,TCGA-SARC
783,TCGA-DX-A8BQ-01Z-00-DX3,TCGA-SARC
784,TCGA-DX-A6YU-01Z-00-DX3,TCGA-SARC
785,TCGA-X9-A973-01Z-00-DX3,TCGA-SARC
786,TCGA-X9-A973-01Z-00-DX2,TCGA-SARC
787,TCGA-X6-A7W8-01Z-00-DX3,TCGA-SARC
788,TCGA-DX-AB2L-01Z-00-DX5,TCGA-SARC
789,TCGA-DX-AB2H-01Z-00-DX2,TCGA-SARC
790,TCGA-LI-A67I-01Z-00-DX7,TCGA-SARC
791,TCGA-SI-A71O-01Z-00-DX6,TCGA-SARC
792,TCGA-3B-A9HJ-01Z-00-DX1,TCGA-SARC
793,TCGA-DX-A7EL-01Z-00-DX3,TCGA-SARC
794,TCGA-WK-A8XX-01Z-00-DX4,TCGA-SARC
795,TCGA-DX-AB2L-01Z-00-DXO,TCGA-SARC
796,TCGA-DX-A8BV-01Z-00-DX4,TCGA-SARC
797,TCGA-DX-A8BO-01Z-00-DX3,TCGA-SARC
798,TCGA-3B-A9HL-01Z-00-DX1,TCGA-SARC
799,TCGA-X9-A971-01Z-00-DX4,TCGA-SARC
800,TCGA-DX-A8BU-01Z-00-DX1,TCGA-SARC
801,TCGA-DX-AB2S-01Z-00-DX1,TCGA-SARC
802,TCGA-DX-AB2L-01Z-00-DXI,TCGA-SARC
803,TCGA-DX-A8BX-01Z-00-DX2,TCGA-SARC
804,TCGA-RN-A68Q-01Z-00-DX1,TCGA-SARC
805,TCGA-WK-A8XX-01Z-00-DX3,TCGA-SARC
806,TCGA-PC-A5DO-01Z-00-DX1,TCGA-SARC
807,TCGA-N1-A6IA-01Z-00-DX2,TCGA-SARC
808,TCGA-X6-A7WC-01Z-00-DX3,TCGA-SARC
809,TCGA-DX-A6YT-01Z-00-DX3,TCGA-SARC
810,TCGA-DX-A7EL-01Z-00-DX2,TCGA-SARC
811,TCGA-DX-A1L3-01Z-00-DX1,TCGA-SARC
812,TCGA-X6-A8C2-01Z-00-DX1,TCGA-SARC
813,TCGA-DX-A6B8-01Z-00-DX2,TCGA-SARC
814,TCGA-WK-A8XT-01Z-00-DX2,TCGA-SARC
815,TCGA-WK-A8XT-01Z-00-DX2,TCGA-SARC
816,TCGA-WK-A8XT-01Z-00-DX2,TCGA-SARC
817,TCGA-WK-A8XT-01Z-00-DX2,TCGA-SARC
818,TCGA-MJ-A68J-01Z-00-DX1,TCGA-SARC
