index,slide_id,project,fold
3509,TCGA-UY-A9PH-01Z-00-DX1,TCGA-BLCA,7
3514,TCGA-DK-A1AF-01Z-00-DX1,TCGA-BLCA,8
3597,TCGA-FD-A5BR-01Z-00-DX1,TCGA-BLCA,9
3720,TCGA-G2-A3IE-01Z-00-DX1,TCGA-BLCA,0
3553,TCGA-E7-A541-01Z-00-DX1,TCGA-BLCA,1
3748,TCGA-ZF-AA4V-01Z-00-DX1,TCGA-BLCA,2
3721,TCGA-G2-AA3F-01Z-00-DX1,TCGA-BLCA,3
3605,TCGA-DK-A2I6-01Z-00-DX1,TCGA-BLCA,4
3652,TCGA-DK-A6B5-01Z-00-DX1,TCGA-BLCA,5
3571,TCGA-CF-A47S-01Z-00-DX1,TCGA-BLCA,6
3503,TCGA-XF-AAMW-01Z-00-DX1,TCGA-BLCA,7
3463,TCGA-G2-A2EC-01Z-00-DX8,TCGA-BLCA,8
3345,TCGA-K4-A3WS-01Z-00-DX1,TCGA-BLCA,9
3519,TCGA-FD-A43S-01Z-00-DX1,TCGA-BLCA,0
3492,TCGA-ZF-A9R4-01Z-00-DX1,TCGA-BLCA,1
3611,TCGA-G2-A2EJ-01Z-00-DX3,TCGA-BLCA,2
3561,TCGA-DK-A6B2-01Z-00-DX1,TCGA-BLCA,3
3407,TCGA-BT-A2LD-01Z-00-DX1,TCGA-BLCA,4
3355,TCGA-FJ-A871-01Z-00-DX4,TCGA-BLCA,5
3303,TCGA-YC-A8S6-01Z-00-DX1,TCGA-BLCA,6
3743,TCGA-G2-AA3C-01Z-00-DX2,TCGA-BLCA,7
3351,TCGA-XF-A9SH-01Z-00-DX1,TCGA-BLCA,8
3382,TCGA-DK-A3X2-01Z-00-DX1,TCGA-BLCA,9
3507,TCGA-UY-A78L-01Z-00-DX1,TCGA-BLCA,0
3336,TCGA-ZF-AA4U-01Z-00-DX1,TCGA-BLCA,1
3565,TCGA-UY-A8OC-01Z-00-DX1,TCGA-BLCA,2
3668,TCGA-BL-A13J-01Z-00-DX1,TCGA-BLCA,3
3393,TCGA-G2-A2EC-01Z-00-DX7,TCGA-BLCA,4
3641,TCGA-E7-A6ME-01Z-00-DX1,TCGA-BLCA,5
3734,TCGA-G2-AA3F-01Z-00-DX7,TCGA-BLCA,6
3354,TCGA-G2-A3IB-01Z-00-DX3,TCGA-BLCA,7
3647,TCGA-XF-A9T3-01Z-00-DX1,TCGA-BLCA,8
3566,TCGA-FJ-A3Z7-01Z-00-DX4,TCGA-BLCA,9
3543,TCGA-CF-A8HY-01Z-00-DX1,TCGA-BLCA,0
3315,TCGA-GD-A3OS-01Z-00-DX1,TCGA-BLCA,1
3617,TCGA-GU-A42P-01Z-00-DX1,TCGA-BLCA,2
3390,TCGA-E7-A6MD-01Z-00-DX1,TCGA-BLCA,3
3689,TCGA-UY-A9PD-01Z-00-DX1,TCGA-BLCA,4
3575,TCGA-GV-A6ZA-01Z-00-DX1,TCGA-BLCA,5
3468,TCGA-E7-A5KF-01Z-00-DX1,TCGA-BLCA,6
3630,TCGA-FD-A6TA-01Z-00-DX1,TCGA-BLCA,7
3751,TCGA-XF-A9SK-01Z-00-DX1,TCGA-BLCA,8
3436,TCGA-G2-AA3F-01Z-00-DX2,TCGA-BLCA,9
3608,TCGA-G2-A2EL-01Z-00-DX1,TCGA-BLCA,0
3741,TCGA-CF-A3MG-01Z-00-DX1,TCGA-BLCA,1
3621,TCGA-DK-A2I1-01Z-00-DX1,TCGA-BLCA,2
3545,TCGA-ZF-AA54-01Z-00-DX1,TCGA-BLCA,3
3356,TCGA-E7-A7DU-01Z-00-DX1,TCGA-BLCA,4
3665,TCGA-ZF-A9RN-01Z-00-DX1,TCGA-BLCA,5
3352,TCGA-E7-A6MF-01Z-00-DX1,TCGA-BLCA,6
3476,TCGA-G2-A2EF-01Z-00-DX4,TCGA-BLCA,7
3491,TCGA-G2-A2EJ-01Z-00-DX6,TCGA-BLCA,8
3755,TCGA-K4-A5RH-01Z-00-DX1,TCGA-BLCA,9
3489,TCGA-G2-A2EO-01Z-00-DX5,TCGA-BLCA,0
3471,TCGA-K4-A6FZ-01Z-00-DX1,TCGA-BLCA,1
3360,TCGA-XF-A9T5-01Z-00-DX1,TCGA-BLCA,2
3350,TCGA-G2-AA3F-01Z-00-DX8,TCGA-BLCA,3
3646,TCGA-DK-A6AV-01Z-00-DX1,TCGA-BLCA,4
3537,TCGA-K4-A3WU-01Z-00-DX1,TCGA-BLCA,5
3554,TCGA-DK-A1AC-01Z-00-DX1,TCGA-BLCA,6
3323,TCGA-FJ-A871-01Z-00-DX3,TCGA-BLCA,7
3615,TCGA-XF-A9SI-01Z-00-DX1,TCGA-BLCA,8
3462,TCGA-CF-A47X-01Z-00-DX1,TCGA-BLCA,9
3578,TCGA-LT-A5Z6-01Z-00-DX1,TCGA-BLCA,0
3493,TCGA-FT-A3EE-01Z-00-DX1,TCGA-BLCA,1
3687,TCGA-FD-A6TE-01Z-00-DX1,TCGA-BLCA,2
3595,TCGA-PQ-A6FI-01Z-00-DX1,TCGA-BLCA,3
3715,TCGA-G2-A2EF-01Z-00-DX2,TCGA-BLCA,4
3645,TCGA-FD-A43X-01Z-00-DX1,TCGA-BLCA,5
3559,TCGA-E7-A97P-01Z-00-DX1,TCGA-BLCA,6
3610,TCGA-ZF-AA4N-01Z-00-DX1,TCGA-BLCA,7
3451,TCGA-DK-A3IT-01Z-00-DX1,TCGA-BLCA,8
3432,TCGA-ZF-A9RE-01Z-00-DX1,TCGA-BLCA,9
3453,TCGA-K4-A5RI-01Z-00-DX1,TCGA-BLCA,0
3661,TCGA-FD-A5BZ-01Z-00-DX1,TCGA-BLCA,1
3401,TCGA-FJ-A3Z7-01Z-00-DX6,TCGA-BLCA,2
3674,TCGA-FJ-A3Z7-01Z-00-DX5,TCGA-BLCA,3
3389,TCGA-G2-A2ES-01Z-00-DX6,TCGA-BLCA,4
3632,TCGA-CF-A47W-01Z-00-DX1,TCGA-BLCA,5
3516,TCGA-DK-A1A3-01Z-00-DX1,TCGA-BLCA,6
3423,TCGA-XF-AAMX-01Z-00-DX1,TCGA-BLCA,7
3758,TCGA-FJ-A3ZE-01Z-00-DX2,TCGA-BLCA,8
3322,TCGA-XF-A8HH-01Z-00-DX1,TCGA-BLCA,9
3490,TCGA-2F-A9KT-01Z-00-DX1,TCGA-BLCA,0
3373,TCGA-GU-A766-01Z-00-DX1,TCGA-BLCA,1
3408,TCGA-FD-A62S-01Z-00-DX1,TCGA-BLCA,2
3572,TCGA-XF-AAN7-01Z-00-DX1,TCGA-BLCA,3
3650,TCGA-ZF-A9R5-01Z-00-DX1,TCGA-BLCA,4
3737,TCGA-E7-A8O7-01Z-00-DX1,TCGA-BLCA,5
3404,TCGA-FJ-A3Z9-01Z-00-DX1,TCGA-BLCA,6
3177,TCGA-AR-A24O-01Z-00-DX1,TCGA-BR,0
2282,TCGA-AR-A24L-01Z-00-DX1,TCGA-BR,1
2412,TCGA-BH-A0B4-01Z-00-DX1,TCGA-BR,2
3185,TCGA-BH-A0C7-01Z-00-DX1,TCGA-BR,3
2786,TCGA-A1-A0SJ-01Z-00-DX1,TCGA-BR,4
3201,TCGA-D8-A1JD-01Z-00-DX2,TCGA-BR,5
2628,TCGA-C8-A12P-01Z-00-DX1,TCGA-BR,6
3282,TCGA-E2-A15K-01Z-00-DX1,TCGA-BR,7
2309,TCGA-E2-A1IO-01Z-00-DX1,TCGA-BR,8
3127,TCGA-BH-A0E6-01Z-00-DX1,TCGA-BR,9
3013,TCGA-GM-A2DN-01Z-00-DX1,TCGA-BR,0
2269,TCGA-E9-A1RA-01Z-00-DX1,TCGA-BR,1
2748,TCGA-AO-A0JM-01Z-00-DX1,TCGA-BR,2
2666,TCGA-D8-A1XR-01Z-00-DX2,TCGA-BR,3
2859,TCGA-D8-A1JC-01Z-00-DX1,TCGA-BR,4
2467,TCGA-AO-A12C-01Z-00-DX1,TCGA-BR,5
2617,TCGA-D8-A4Z1-01Z-00-DX1,TCGA-BR,6
2225,TCGA-OL-A5D8-01Z-00-DX1,TCGA-BR,7
2479,TCGA-BH-A1F2-01Z-00-DX1,TCGA-BR,8
2989,TCGA-BH-A0BC-01Z-00-DX1,TCGA-BR,9
2290,TCGA-A7-A0DB-01Z-00-DX1,TCGA-BR,0
2294,TCGA-AC-A8OP-01Z-00-DX1,TCGA-BR,1
2514,TCGA-A8-A06R-01Z-00-DX1,TCGA-BR,2
2237,TCGA-AR-A255-01Z-00-DX1,TCGA-BR,3
3253,TCGA-B6-A0RN-01Z-00-DX1,TCGA-BR,4
2610,TCGA-D8-A1XO-01Z-00-DX1,TCGA-BR,5
2715,TCGA-E9-A1N8-01Z-00-DX1,TCGA-BR,6
3249,TCGA-OK-A5Q2-01Z-00-DX3,TCGA-BR,7
2926,TCGA-E9-A226-01Z-00-DX1,TCGA-BR,8
2339,TCGA-EW-A424-01Z-00-DX1,TCGA-BR,9
3257,TCGA-GM-A2DK-01Z-00-DX1,TCGA-BR,0
2544,TCGA-B6-A0WY-01Z-00-DX1,TCGA-BR,1
2719,TCGA-AR-A252-01Z-00-DX1,TCGA-BR,2
2611,TCGA-D8-A3Z5-01Z-00-DX2,TCGA-BR,3
2508,TCGA-D8-A73U-01Z-00-DX1,TCGA-BR,4
2267,TCGA-BH-A0W3-01Z-00-DX1,TCGA-BR,5
2988,TCGA-A7-A5ZW-01Z-00-DX1,TCGA-BR,6
3032,TCGA-AR-A0U3-01Z-00-DX1,TCGA-BR,7
2917,TCGA-E2-A159-01Z-00-DX1,TCGA-BR,8
2639,TCGA-B6-A0RG-01Z-00-DX1,TCGA-BR,9
2714,TCGA-AR-A2LO-01Z-00-DX1,TCGA-BR,0
2869,TCGA-GM-A2DA-01Z-00-DX1,TCGA-BR,1
3295,TCGA-BH-A0BG-01Z-00-DX1,TCGA-BR,2
2738,TCGA-A1-A0SM-01Z-00-DX1,TCGA-BR,3
3086,TCGA-BH-A18L-01Z-00-DX1,TCGA-BR,4
3181,TCGA-AC-A3TN-01Z-00-DX1,TCGA-BR,5
3175,TCGA-A8-A09I-01Z-00-DX1,TCGA-BR,6
2969,TCGA-EW-A2FR-01Z-00-DX1,TCGA-BR,7
2277,TCGA-BH-A18G-01Z-00-DX1,TCGA-BR,8
2694,TCGA-AR-A1AJ-01Z-00-DX1,TCGA-BR,9
2842,TCGA-AN-A0XO-01Z-00-DX1,TCGA-BR,0
2713,TCGA-D8-A3Z6-01Z-00-DX1,TCGA-BR,1
2648,TCGA-D8-A1XY-01Z-00-DX2,TCGA-BR,2
2456,TCGA-AC-A62V-01Z-00-DX1,TCGA-BR,3
2232,TCGA-EW-A1J5-01Z-00-DX1,TCGA-BR,4
2903,TCGA-B6-A0I9-01Z-00-DX1,TCGA-BR,5
2562,TCGA-AN-A0AS-01Z-00-DX1,TCGA-BR,6
2251,TCGA-C8-A12K-01Z-00-DX1,TCGA-BR,7
2424,TCGA-A2-A0YF-01Z-00-DX1,TCGA-BR,8
2953,TCGA-BH-A0H6-01Z-00-DX1,TCGA-BR,9
2730,TCGA-B6-A0X0-01Z-00-DX1,TCGA-BR,0
2380,TCGA-AC-A8OR-01Z-00-DX1,TCGA-BR,1
2931,TCGA-AR-A0U1-01Z-00-DX1,TCGA-BR,2
2355,TCGA-S3-A6ZH-01Z-00-DX1,TCGA-BR,3
2724,TCGA-D8-A1JI-01Z-00-DX1,TCGA-BR,4
2626,TCGA-A2-A1G0-01Z-00-DX1,TCGA-BR,5
3270,TCGA-E9-A1RD-01Z-00-DX1,TCGA-BR,6
3065,TCGA-AO-A126-01Z-00-DX1,TCGA-BR,7
2921,TCGA-EW-A1P5-01Z-00-DX1,TCGA-BR,8
2778,TCGA-C8-A1HE-01Z-00-DX1,TCGA-BR,9
2542,TCGA-A8-A09R-01Z-00-DX1,TCGA-BR,0
2980,TCGA-BH-A0GZ-01Z-00-DX1,TCGA-BR,1
3174,TCGA-AC-A3OD-01Z-00-DX1,TCGA-BR,2
2471,TCGA-BH-A0DV-01Z-00-DX1,TCGA-BR,3
2212,TCGA-BH-A0DH-01Z-00-DX1,TCGA-BR,4
3271,TCGA-EW-A1OV-01Z-00-DX1,TCGA-BR,5
2513,TCGA-D8-A1Y0-01Z-00-DX1,TCGA-BR,6
2937,TCGA-D8-A1JP-01Z-00-DX1,TCGA-BR,7
2990,TCGA-AN-A0FT-01Z-00-DX1,TCGA-BR,8
2487,TCGA-A2-A0T3-01Z-00-DX1,TCGA-BR,9
2606,TCGA-OL-A97C-01Z-00-DX1,TCGA-BR,0
3063,TCGA-D8-A1Y2-01Z-00-DX2,TCGA-BR,1
2912,TCGA-AR-A24M-01Z-00-DX1,TCGA-BR,2
2337,TCGA-B6-A0IG-01Z-00-DX1,TCGA-BR,3
2723,TCGA-AC-A6IW-01Z-00-DX1,TCGA-BR,4
2489,TCGA-A2-A0CX-01Z-00-DX1,TCGA-BR,5
3239,TCGA-BH-A18F-01Z-00-DX1,TCGA-BR,6
3256,TCGA-A2-A0CU-01Z-00-DX1,TCGA-BR,7
2671,TCGA-5L-AAT1-01Z-00-DX1,TCGA-BR,8
2807,TCGA-D8-A3Z6-01Z-00-DX3,TCGA-BR,9
2810,TCGA-E2-A1LS-01Z-00-DX1,TCGA-BR,0
2630,TCGA-E2-A1LA-01Z-00-DX1,TCGA-BR,1
2428,TCGA-AO-A1KO-01Z-00-DX1,TCGA-BR,2
2191,TCGA-EW-A1J1-01Z-00-DX1,TCGA-BR,3
2824,TCGA-C8-A3M7-01Z-00-DX1,TCGA-BR,4
2475,TCGA-E9-A1ND-01Z-00-DX1,TCGA-BR,5
2825,TCGA-D8-A73U-01Z-00-DX2,TCGA-BR,6
2373,TCGA-E2-A1L9-01Z-00-DX1,TCGA-BR,7
2509,TCGA-E2-A158-01Z-00-DX1,TCGA-BR,8
2982,TCGA-A2-A1G1-01Z-00-DX1,TCGA-BR,9
2955,TCGA-C8-A12Q-01Z-00-DX1,TCGA-BR,0
2390,TCGA-E9-A22E-01Z-00-DX1,TCGA-BR,1
3001,TCGA-BH-A18J-01Z-00-DX1,TCGA-BR,2
2706,TCGA-E9-A22H-01Z-00-DX1,TCGA-BR,3
2751,TCGA-D8-A1XK-01Z-00-DX1,TCGA-BR,4
2441,TCGA-A2-A4S1-01Z-00-DX1,TCGA-BR,5
3079,TCGA-OL-A66N-01Z-00-DX1,TCGA-BR,6
2472,TCGA-A2-A0D0-01Z-00-DX1,TCGA-BR,7
3193,TCGA-E9-A5UO-01Z-00-DX1,TCGA-BR,8
2230,TCGA-AN-A0FY-01Z-00-DX1,TCGA-BR,9
2288,TCGA-AC-A6IX-01Z-00-DX1,TCGA-BR,0
2240,TCGA-BH-A1F0-01Z-00-DX1,TCGA-BR,1
2512,TCGA-E2-A15R-01Z-00-DX1,TCGA-BR,2
3266,TCGA-JL-A3YX-01Z-00-DX1,TCGA-BR,3
2958,TCGA-E9-A1NA-01Z-00-DX1,TCGA-BR,4
3244,TCGA-E9-A1N6-01Z-00-DX1,TCGA-BR,5
2934,TCGA-A2-A0CY-01Z-00-DX1,TCGA-BR,6
2783,TCGA-A2-A0EV-01Z-00-DX1,TCGA-BR,7
3226,TCGA-AO-A12H-01Z-00-DX1,TCGA-BR,8
2204,TCGA-AO-A1KS-01Z-00-DX1,TCGA-BR,9
2709,TCGA-AR-A0TX-01Z-00-DX1,TCGA-BR,0
2695,TCGA-E2-A1LK-01Z-00-DX1,TCGA-BR,1
2801,TCGA-D8-A27V-01Z-00-DX2,TCGA-BR,2
2774,TCGA-AO-A0JE-01Z-00-DX1,TCGA-BR,3
2470,TCGA-A2-A0ES-01Z-00-DX1,TCGA-BR,4
2379,TCGA-OL-A66J-01Z-00-DX1,TCGA-BR,5
2571,TCGA-BH-A0DP-01Z-00-DX1,TCGA-BR,6
2579,TCGA-AR-A24H-01Z-00-DX1,TCGA-BR,7
2264,TCGA-A8-A093-01Z-00-DX1,TCGA-BR,8
3227,TCGA-AC-A2FM-01Z-00-DX1,TCGA-BR,9
3147,TCGA-AC-A2FG-01Z-00-DX1,TCGA-BR,0
2525,TCGA-D8-A1Y2-01Z-00-DX1,TCGA-BR,1
3290,TCGA-E2-A570-01Z-00-DX1,TCGA-BR,2
2590,TCGA-B6-A0X7-01Z-00-DX1,TCGA-BR,3
2620,TCGA-A8-A09W-01Z-00-DX1,TCGA-BR,4
3168,TCGA-BH-A0BQ-01Z-00-DX1,TCGA-BR,5
2257,TCGA-EW-A6SC-01Z-00-DX1,TCGA-BR,6
2815,TCGA-AN-A0AJ-01Z-00-DX1,TCGA-BR,7
2319,TCGA-A7-A26I-01Z-00-DX1,TCGA-BR,8
2401,TCGA-E2-A1LB-01Z-00-DX1,TCGA-BR,9
2765,TCGA-E2-A15P-01Z-00-DX1,TCGA-BR,0
2527,TCGA-E2-A1IF-01Z-00-DX1,TCGA-BR,1
2477,TCGA-E2-A15G-01Z-00-DX1,TCGA-BR,2
2322,TCGA-D8-A27T-01Z-00-DX1,TCGA-BR,3
3082,TCGA-BH-A1F5-01Z-00-DX1,TCGA-BR,4
2499,TCGA-A7-A13F-01Z-00-DX1,TCGA-BR,5
2455,TCGA-E2-A14P-01Z-00-DX1,TCGA-BR,6
2320,TCGA-GM-A2D9-01Z-00-DX1,TCGA-BR,7
2533,TCGA-A2-A3XW-01Z-00-DX1,TCGA-BR,8
3297,TCGA-BH-A0BR-01Z-00-DX1,TCGA-BR,9
2756,TCGA-E2-A15C-01Z-00-DX1,TCGA-BR,0
2924,TCGA-B6-A0RE-01Z-00-DX1,TCGA-BR,1
2768,TCGA-A8-A06Q-01Z-00-DX1,TCGA-BR,2
3095,TCGA-BH-A1FN-01Z-00-DX1,TCGA-BR,3
2965,TCGA-BH-A1EU-01Z-00-DX1,TCGA-BR,4
2678,TCGA-A8-A09G-01Z-00-DX1,TCGA-BR,5
2780,TCGA-A8-A08F-01Z-00-DX1,TCGA-BR,6
3235,TCGA-BH-A0GY-01Z-00-DX1,TCGA-BR,7
2881,TCGA-A8-A08Z-01Z-00-DX1,TCGA-BR,8
2802,TCGA-E2-A1IH-01Z-00-DX1,TCGA-BR,9
2359,TCGA-BH-A0W7-01Z-00-DX1,TCGA-BR,0
3003,TCGA-D8-A27E-01Z-00-DX1,TCGA-BR,1
2532,TCGA-A8-A08X-01Z-00-DX1,TCGA-BR,2
3180,TCGA-D8-A145-01Z-00-DX1,TCGA-BR,3
2259,TCGA-AO-A12G-01Z-00-DX1,TCGA-BR,4
2716,TCGA-GM-A2DM-01Z-00-DX1,TCGA-BR,5
3232,TCGA-A7-A26E-01Z-00-DX1,TCGA-BR,6
3050,TCGA-D8-A3Z6-01Z-00-DX2,TCGA-BR,7
3071,TCGA-E2-A1IL-01Z-00-DX1,TCGA-BR,8
2918,TCGA-AN-A0FW-01Z-00-DX1,TCGA-BR,9
3208,TCGA-E2-A574-01Z-00-DX1,TCGA-BR,0
2220,TCGA-BH-A0BL-01Z-00-DX1,TCGA-BR,1
2211,TCGA-OL-A6VQ-01Z-00-DX1,TCGA-BR,2
3170,TCGA-A7-A0CD-01Z-00-DX1,TCGA-BR,3
2317,TCGA-PE-A5DC-01Z-00-DX1,TCGA-BR,4
2235,TCGA-A2-A25F-01Z-00-DX1,TCGA-BR,5
3074,TCGA-GM-A2DO-01Z-00-DX1,TCGA-BR,6
2811,TCGA-A8-A07P-01Z-00-DX1,TCGA-BR,7
2809,TCGA-AO-A128-01Z-00-DX1,TCGA-BR,8
2759,TCGA-AN-A046-01Z-00-DX1,TCGA-BR,9
2517,TCGA-GM-A3NY-01Z-00-DX1,TCGA-BR,0
3132,TCGA-AO-A03P-01Z-00-DX1,TCGA-BR,1
2184,TCGA-D8-A1XS-01Z-00-DX1,TCGA-BR,2
2523,TCGA-A8-A06X-01Z-00-DX1,TCGA-BR,3
2700,TCGA-B6-A0WS-01Z-00-DX1,TCGA-BR,4
3269,TCGA-E2-A109-01Z-00-DX1,TCGA-BR,5
2889,TCGA-A1-A0SE-01Z-00-DX1,TCGA-BR,6
2941,TCGA-AN-A03Y-01Z-00-DX1,TCGA-BR,7
2984,TCGA-S3-AA12-01Z-00-DX1,TCGA-BR,8
2454,TCGA-B6-A0I1-01Z-00-DX1,TCGA-BR,9
2391,TCGA-AC-A2FF-01Z-00-DX1,TCGA-BR,0
2239,TCGA-BH-A42V-01Z-00-DX1,TCGA-BR,1
2480,TCGA-E9-A22B-01Z-00-DX1,TCGA-BR,2
2504,TCGA-E2-A14O-01Z-00-DX1,TCGA-BR,3
2244,TCGA-AR-A0TR-01Z-00-DX1,TCGA-BR,4
2772,TCGA-C8-A12L-01Z-00-DX1,TCGA-BR,5
3291,TCGA-A2-A25D-01Z-00-DX1,TCGA-BR,6
2561,TCGA-B6-A0IJ-01Z-00-DX1,TCGA-BR,7
2281,TCGA-BH-A202-01Z-00-DX1,TCGA-BR,8
2349,TCGA-D8-A1XY-01Z-00-DX1,TCGA-BR,9
2733,TCGA-A8-A07O-01Z-00-DX1,TCGA-BR,0
2594,TCGA-AO-A03O-01Z-00-DX1,TCGA-BR,1
3103,TCGA-OL-A6VO-01Z-00-DX1,TCGA-BR,2
3088,TCGA-E2-A14X-01Z-00-DX1,TCGA-BR,3
2887,TCGA-AR-A0TZ-01Z-00-DX1,TCGA-BR,4
3020,TCGA-AN-A0FV-01Z-00-DX1,TCGA-BR,5
2945,TCGA-BH-A0HO-01Z-00-DX1,TCGA-BR,6
2389,TCGA-GM-A2DF-01Z-00-DX1,TCGA-BR,7
2586,TCGA-EW-A1P0-01Z-00-DX1,TCGA-BR,8
3100,TCGA-E2-A14R-01Z-00-DX1,TCGA-BR,9
2896,TCGA-AR-A2LE-01Z-00-DX1,TCGA-BR,0
2247,TCGA-E9-A24A-01Z-00-DX1,TCGA-BR,1
3131,TCGA-E2-A56Z-01Z-00-DX1,TCGA-BR,2
2248,TCGA-JL-A3YW-01Z-00-DX1,TCGA-BR,3
2399,TCGA-B6-A0IQ-01Z-00-DX1,TCGA-BR,4
2604,TCGA-AO-A0JC-01Z-00-DX1,TCGA-BR,5
2193,TCGA-LL-A5YM-01Z-00-DX1,TCGA-BR,6
2983,TCGA-E2-A150-01Z-00-DX1,TCGA-BR,7
2847,TCGA-A8-A07Z-01Z-00-DX1,TCGA-BR,8
2663,TCGA-B6-A0I6-01Z-00-DX1,TCGA-BR,9
2490,TCGA-D8-A1X6-01Z-00-DX1,TCGA-BR,0
2601,TCGA-E9-A1RI-01Z-00-DX1,TCGA-BR,1
2997,TCGA-BH-A18H-01Z-00-DX1,TCGA-BR,2
2971,TCGA-A8-A084-01Z-00-DX1,TCGA-BR,3
2365,TCGA-A7-A6VX-01Z-00-DX1,TCGA-BR,4
2536,TCGA-EW-A1IX-01Z-00-DX1,TCGA-BR,5
2552,TCGA-A8-A09C-01Z-00-DX1,TCGA-BR,6
2569,TCGA-EW-A2FW-01Z-00-DX1,TCGA-BR,7
2710,TCGA-AN-A0XT-01Z-00-DX1,TCGA-BR,8
2645,TCGA-AC-A2B8-01Z-00-DX1,TCGA-BR,9
3085,TCGA-AC-A5XS-01Z-00-DX1,TCGA-BR,0
2515,TCGA-E9-A22G-01Z-00-DX1,TCGA-BR,1
3194,TCGA-EW-A1J2-01Z-00-DX1,TCGA-BR,2
2425,TCGA-E2-A14V-01Z-00-DX1,TCGA-BR,3
2739,TCGA-BH-A0W5-01Z-00-DX1,TCGA-BR,4
3159,TCGA-D8-A142-01Z-00-DX1,TCGA-BR,5
3154,TCGA-AR-A0TT-01Z-00-DX1,TCGA-BR,6
3125,TCGA-EW-A6SB-01Z-00-DX1,TCGA-BR,7
3243,TCGA-D8-A27G-01Z-00-DX1,TCGA-BR,8
2418,TCGA-A2-A0T4-01Z-00-DX1,TCGA-BR,9
3031,TCGA-A8-A06N-01Z-00-DX1,TCGA-BR,0
3152,TCGA-A2-A0CP-01Z-00-DX1,TCGA-BR,1
2183,TCGA-LL-A6FP-01Z-00-DX1,TCGA-BR,2
2187,TCGA-A8-A08C-01Z-00-DX1,TCGA-BR,3
2846,TCGA-A7-A0DA-01Z-00-DX2,TCGA-BR,4
3221,TCGA-A8-A081-01Z-00-DX1,TCGA-BR,5
3073,TCGA-BH-A1ET-01Z-00-DX1,TCGA-BR,6
2446,TCGA-D8-A1XF-01Z-00-DX1,TCGA-BR,7
2535,TCGA-B6-A0RO-01Z-00-DX1,TCGA-BR,8
3192,TCGA-E2-A1B6-01Z-00-DX1,TCGA-BR,9
3091,TCGA-BH-A0HX-01Z-00-DX1,TCGA-BR,0
2396,TCGA-AO-A0J8-01Z-00-DX1,TCGA-BR,1
2762,TCGA-E2-A156-01Z-00-DX1,TCGA-BR,2
3215,TCGA-A8-A096-01Z-00-DX1,TCGA-BR,3
2614,TCGA-A2-A1FW-01Z-00-DX1,TCGA-BR,4
2458,TCGA-D8-A1X7-01Z-00-DX2,TCGA-BR,5
2675,TCGA-EW-A1OY-01Z-00-DX1,TCGA-BR,6
2616,TCGA-AC-A23H-01Z-00-DX1,TCGA-BR,7
2451,TCGA-B6-A0IH-01Z-00-DX1,TCGA-BR,8
2856,TCGA-EW-A2FV-01Z-00-DX1,TCGA-BR,9
3155,TCGA-BH-A0E0-01Z-00-DX1,TCGA-BR,0
3087,TCGA-A8-A090-01Z-00-DX1,TCGA-BR,1
2605,TCGA-B6-A0RL-01Z-00-DX1,TCGA-BR,2
3102,TCGA-A2-A0D3-01Z-00-DX1,TCGA-BR,3
3274,TCGA-C8-A275-01Z-00-DX1,TCGA-BR,4
2437,TCGA-B6-A0IB-01Z-00-DX1,TCGA-BR,5
2206,TCGA-BH-A0HL-01Z-00-DX1,TCGA-BR,6
2473,TCGA-C8-A273-01Z-00-DX1,TCGA-BR,7
2228,TCGA-AR-A2LL-01Z-00-DX1,TCGA-BR,8
2287,TCGA-PE-A5DE-01Z-00-DX1,TCGA-BR,9
2236,TCGA-A7-A0D9-01Z-00-DX2,TCGA-BR,0
2741,TCGA-D8-A27P-01Z-00-DX1,TCGA-BR,1
2394,TCGA-C8-A8HQ-01Z-00-DX1,TCGA-BR,2
2301,TCGA-D8-A1XU-01Z-00-DX1,TCGA-BR,3
3062,TCGA-A2-A0CZ-01Z-00-DX1,TCGA-BR,4
2642,TCGA-D8-A1X8-01Z-00-DX1,TCGA-BR,5
2253,TCGA-A7-A3IZ-01Z-00-DX1,TCGA-BR,6
3160,TCGA-BH-A1F6-01Z-00-DX1,TCGA-BR,7
2548,TCGA-A2-A3XU-01Z-00-DX1,TCGA-BR,8
2888,TCGA-C8-A132-01Z-00-DX1,TCGA-BR,9
3223,TCGA-C8-A3M8-01Z-00-DX1,TCGA-BR,0
2763,TCGA-D8-A1XC-01Z-00-DX2,TCGA-BR,1
2643,TCGA-AR-A1AK-01Z-00-DX1,TCGA-BR,2
2500,TCGA-A1-A0SP-01Z-00-DX1,TCGA-BR,3
3260,TCGA-GM-A2DB-01Z-00-DX1,TCGA-BR,4
2979,TCGA-AO-A0J7-01Z-00-DX1,TCGA-BR,5
2717,TCGA-AR-A2LM-01Z-00-DX1,TCGA-BR,6
2897,TCGA-C8-A26W-01Z-00-DX1,TCGA-BR,7
3057,TCGA-E9-A5UP-01Z-00-DX1,TCGA-BR,8
3299,TCGA-AN-A0FD-01Z-00-DX1,TCGA-BR,9
2502,TCGA-A2-A04N-01Z-00-DX1,TCGA-BR,0
2812,TCGA-C8-A27A-01Z-00-DX1,TCGA-BR,1
2241,TCGA-B6-A1KF-01Z-00-DX1,TCGA-BR,2
2964,TCGA-A7-A0CD-01Z-00-DX2,TCGA-BR,3
2273,TCGA-AN-A0AT-01Z-00-DX1,TCGA-BR,4
